Internal.Interview.Numbers,A.Quiet.Place.Part.II,Mulan,My.Spy,Saint.Maud,The.New.Mutants,The.High.Note,Scoob.,The.SpongeBob.Movie..Sponge.on.the.Run,Antebellum,Antlers,Black.Widow,Run,Spiral,The.Woman.in.the.Window,Irresistible,The.Green.Knight,Wonder.Woman.1984,Candyman,Greyhound,Soul,Minions..The.Rise.of.Gru,In.the.Heights,Top.Gun..Maverick,Free.Guy,Ghostbusters..Afterlife,Tenet,Jungle.Cruise,Morbius,Peter.Rabbit.2..The.Runaway,Connected,The.King.s.Man,Respect,No.Time.to.Die,Fast...Furious.9,Cluster3,Cluster4,Cluster5,Cluster6,Cluster7,Cluster8,Cluster9
127986069,0.275734667,0.001003785,0.000634411,0.000126512,0.00295276,0.000429243,3.19E-05,3.03E-06,0.001646652,0.000144124,0.007074033,0.001651516,0.00102412,0.011220792,0.000369127,0.001101084,3.20E-05,0.590411395,0.000176388,0.000138936,0.000608539,7.70E-05,0.000656238,0.000100533,0.00037195,0.000529874,0.000236479,0.000117176,7.21E-05,0.000577808,0.000198171,0.000623092,0.006627091,0.093297605,2,4,1,2,1,6,3
127986080,0.07337079,0.025341045,0.000178419,0.000174645,0.053122646,0.000146774,0.008153429,0.004405995,0.000883918,0.000157129,0.184691552,0.000661675,0.000365418,0.001886511,0.000739151,0.003297363,0.472316631,0.024930899,7.72E-05,0.000901616,0.002374818,0.000241979,0.001946496,0.000848575,0.000671025,8.43E-05,0.000296183,0.022570532,2.88E-05,0.000244169,0.003014154,0.000770726,0.03487813,0.076227256,1,1,4,4,4,2,8
127986146,0.001688856,0.019846151,0.073894434,0.000602949,0.003442306,0.008754328,0.078034036,0.045100369,0.006750697,0.00047403,0.011137773,0.00213612,0.00058431,0.001113441,0.00287014,0.004721769,0.123681794,0.014740715,0.007087444,0.000394636,0.060040548,0.001771327,0.04365681,0.001301934,0.157305626,0.000677556,0.008965783,0.002449833,0.012469458,0.000710552,0.010274139,0.002941661,0.003462646,0.286915829,1,3,2,6,7,4,5
127986241,1.20E-05,0.009658119,0.001968549,0.000166979,0.011303161,0.000482289,0.230795288,0.016584419,0.000400198,5.46E-05,0.434907402,0.000538315,0.00035918,0.000161485,0.000690368,0.000453089,0.059451465,2.96E-05,4.48E-05,0.010766642,0.076048663,0.000845002,0.001442962,0.000413035,0.000263972,0.000620444,0.00804058,0.020992851,0.012755303,0.000572108,0.001750066,0.00132054,0.095498601,0.000608016,1,1,4,4,4,5,6
127986261,2.28E-05,0.022758424,0.001039413,0.000219011,0.000118651,0.001014505,0.005360356,0.289997439,3.42E-05,2.61E-05,0.002289786,9.71E-05,7.44E-05,0.000543479,0.000518287,0.000500716,0.005461342,0.0012128,9.99E-05,0.001099829,0.107916729,0.000269946,0.003059386,4.10E-05,0.003260507,3.83E-05,0.004358851,0.000266918,0.089066661,0.00113323,0.000858506,0.000750078,0.02013148,0.436359822,3,2,5,5,5,1,4
127986461,0.116386575,0.011565977,0.003720278,0.000296572,0.043490027,0.001104234,0.421774172,0.017915178,0.000663291,0.000367272,0.044467823,0.00082367,0.000276631,0.000164703,0.000255688,0.01268782,0.003610986,0.006389032,0.000339962,0.00249931,0.027203372,0.000894465,0.010200371,0.0135254,0.028968216,0.000758541,0.005442848,0.003077487,0.005210112,0.000761537,0.002470885,0.001044057,0.198607855,0.013035651,1,3,2,6,7,4,9
127986575,0.002470427,0.167274079,0.032928368,0.00309015,0.025455683,0.005679048,0.228000531,0.024847254,0.004323034,0.002399746,0.052599605,0.004302582,0.009838287,0.002204711,0.003024179,0.000980196,0.009142143,0.018460863,0.025693355,0.017288518,0.071467832,0.004344996,0.006954602,0.016141042,0.177507007,0.027960475,0.005437117,0.014882258,0.014328364,0.007266742,0.00178636,0.00750365,0.003804282,0.000612516,1,3,2,6,7,4,9
127986612,0.096840499,0.007292634,0.008031864,0.001470386,0.00563922,0.01029519,0.056378435,0.384163013,0.001322744,0.001083553,0.234638344,0.001304456,0.004424357,0.002909937,0.015558785,0.002606018,0.053625942,0.001008711,0.002431907,0.024087608,0.024177286,0.004341499,0.001059845,0.008592431,0.001738941,0.001772573,0.011841478,0.005010653,0.001276612,0.004443515,0.000887816,0.012956481,0.004870681,0.001916585,1,3,3,3,3,3,7
127986637,0.227585721,0.001413345,0.002406819,0.012255373,0.013212623,0.004700794,0.005929908,0.159116584,0.011903539,0.010713328,0.025410137,0.00519996,0.012730703,0.017826956,0.007112334,0.018127252,0.000591131,0.186911791,0.019221206,0.004434425,0.030425864,0.007033175,0.009663874,0.010785887,0.009068154,0.016957962,0.009249093,0.031942896,0.038714582,0.044666879,0.017890502,0.00418637,0.021033366,0.001577469,1,3,2,6,7,4,5
127987014,0.055251118,0.013198504,0.003953214,0.033054792,0.001471476,0.016013337,0.003105981,0.00258979,0.049771605,0.017329222,0.039881461,0.069106531,0.013060094,0.149956857,0.046576895,0.021443093,0.004520396,0.068063223,0.003485234,0.001349232,0.004160154,0.002392732,0.018441305,0.005389506,0.016259552,0.019752362,0.002939733,0.013942023,0.082293131,0.021047345,0.059776744,0.046383642,0.016166979,0.077872738,1,3,2,6,7,4,5
127987390,0.275446394,0.047040873,0.000351025,7.96E-05,0.002358685,0.000300808,0.0033891,0.002417722,2.90E-05,0.000349306,0.294154821,0.0001367,0.000406932,0.002066574,0.000514078,9.10E-05,0.231118276,0.000955272,0.001478793,0.041278764,0.004962175,0.002408077,0.039842074,0.009921985,0.003775353,0.01270294,0.014306104,0.001333062,0.000442139,0.00141381,0.001242206,0.000131228,0.003020445,0.000534579,1,1,4,4,4,5,6
127987585,2.21E-05,0.016192661,0.110577307,0.000782663,0.005858717,0.011019768,0.17565629,0.010812222,0.002960362,0.011446925,0.006880634,0.001942925,0.005012205,0.001352627,0.012357354,0.000919854,0.012634993,5.22E-05,0.003177109,0.00110456,0.001920839,0.00073899,0.000630849,0.018424663,0.029534236,0.001177996,0.029136875,0.002697659,0.00062943,0.002552863,0.002624573,0.015519661,0.443207339,0.060440582,1,3,2,6,7,4,5
127987668,0.021399744,0.219380716,0.000455877,0.000412004,0.002339384,0.000273964,0.001849387,0.00485005,0.000193997,0.0001739,0.255868666,0.000428975,9.36E-05,0.001456687,0.000464178,0.000453572,0.341620721,0.00124566,0.000236188,8.97E-05,0.038421759,0.001237497,0.000402329,1.96E-05,0.002563326,0.000114555,0.001509677,0.000538748,0.047858977,0.00030615,0.000196594,0.000707524,0.001541793,0.051294514,1,1,4,4,4,2,8
127987711,0.014853549,0.132146134,0.047210815,0.017927911,0.001985847,0.010462311,0.022015999,0.058689521,0.00201138,0.013979456,0.035352771,0.084160383,0.018754585,0.014474421,0.017258895,0.015261453,0.002091979,0.153614768,0.007088913,0.011630209,0.005847401,0.007486697,0.014561089,0.003436698,0.034429581,0.002371216,0.046910092,0.062853376,0.003591042,0.023331173,0.010788074,0.055178168,0.04260746,0.005636633,1,3,2,6,7,4,5
127987831,0.04970673,0.001738649,0.019269179,0.011159181,0.022607586,0.038854217,0.006516443,0.219025917,0.00422817,0.009267356,0.011788146,0.014256961,0.010635095,0.01333798,0.044308851,0.010065872,0.118880146,0.021415114,0.009033273,0.036251586,0.020230212,0.00803383,0.00254257,0.003608019,0.033700928,0.00780043,0.069111661,0.034393777,0.011865747,0.009960836,0.030919021,0.070590282,0.006380272,0.01851596,1,3,2,6,7,4,5
127987907,0.078012926,0.00631394,0.008924765,0.006109134,0.000762737,0.003610065,0.003738425,0.033011325,0.182671871,0.013496586,0.048627353,0.003134057,0.008628863,0.150034155,0.007217093,0.027173506,0.002325615,0.017818895,0.002319977,0.003571835,0.269507382,0.022893814,0.007697916,0.006144798,0.008939415,0.004903306,0.001261555,0.008038357,0.040371958,0.007571942,0.00774017,0.004266641,0.000654373,0.002505249,1,3,2,6,7,4,5
127987946,2.18E-05,0.000817462,0.005706713,0.000785743,0.000219461,0.002640696,0.01140952,0.000892655,0.000338569,0.000389105,0.010242709,0.004007414,0.000501072,0.008525177,0.001584039,0.002478097,5.19E-05,0.000493125,0.003977822,0.0082231,0.586486692,0.00124457,0.016968638,0.001684718,0.002839342,0.00020419,0.061790088,0.000649218,0.054497955,0.009629244,0.001065077,0.004058441,0.000303748,0.195271943,1,3,2,6,7,4,5
127988425,0.181524759,0.077761169,0.017828674,0.000565563,0.072141143,0.00114657,0.006332671,0.028939522,0.000236828,0.00034033,0.009261422,0.001834449,0.000332337,0.008854749,0.001654472,0.002631462,0.121216106,0.000519299,0.000557326,0.000277506,0.092705742,0.000427064,0.014696247,0.001872215,0.024373329,0.000360927,0.001661159,0.000381818,0.129931082,0.000281864,0.002804056,0.001642634,0.000184213,0.194721292,1,3,2,6,7,4,5
127988533,0.002586009,0.045635446,0.066524592,0.001191585,0.000857191,0.002805366,0.009529001,0.032675828,0.001576585,0.001325356,0.176627116,0.002924091,0.003500816,0.028108924,0.003188467,0.000362706,0.372360807,0.004835787,0.004003841,0.002390203,0.011590433,0.015699445,0.032168343,0.003488191,0.02592862,0.002904361,0.04186099,0.000467623,0.017981931,0.002104429,0.011689426,0.005010899,0.012449451,0.053646142,1,1,4,4,4,2,8
127988589,0.000442722,0.007778426,0.022399687,0.00027323,0.000266339,0.000793332,0.087302491,0.002229863,0.000402146,0.000485026,0.003180526,0.000616573,0.001104184,0.00118903,0.000603506,0.008942882,0.000409524,0.004118657,0.000761586,0.000949009,0.013431542,0.000721135,0.000971294,0.002518277,0.004439145,0.00038179,0.011094571,0.000609955,0.006785014,0.002013761,0.019900636,0.001701528,0.008126019,0.783056594,3,2,5,5,5,1,4
127988943,0.696795881,5.88E-05,4.39E-05,6.08E-05,0.006262426,2.39E-05,0.003210464,0.00652964,0.000981098,7.50E-05,0.000924684,0.000297542,6.73E-05,0.004411615,0.000120105,0.00014124,9.17E-06,0.259383009,0.000617329,0.000231015,0.001466789,5.24E-05,0.000601748,0.000267245,0.004576429,0.000103295,9.76E-05,4.56E-05,0.000300573,0.000117496,0.000182309,0.000118848,0.000179424,0.011645406,2,4,1,2,1,6,3
127988969,3.55E-05,0.004210566,7.74E-05,0.000111699,0.004136014,0.000598604,0.110570102,0.346703525,0.000114487,0.000215389,0.00064366,0.000513434,0.000559693,0.000897933,0.000263018,0.00113275,0.00017841,0.000555184,9.47E-05,0.000267388,0.069704837,8.18E-05,3.86E-05,0.00018144,8.06E-05,1.99E-05,0.00273659,0.000270716,0.453937737,0.000501889,0.000263669,0.000292222,6.64E-06,3.81E-06,1,3,3,3,3,3,7
127989162,0.013586702,0.003609409,0.015477113,0.020300306,0.016251358,0.018146899,0.061787168,0.064071148,0.013691509,0.016648883,0.02813668,0.033342261,0.009069833,0.013909433,0.008457601,0.065855182,0.007740095,0.097504853,0.093243998,0.028702489,0.028768802,0.013405199,0.063260674,0.027237401,0.042742398,0.037926667,0.002740455,0.022574157,0.003943852,0.019981403,0.023734762,0.017765936,0.00912583,0.057259544,1,3,2,6,7,4,5
127989169,0.151959489,0.003474724,0.006485307,0.01597898,0.003032223,0.014245469,0.050683777,0.241994632,0.004778152,0.004758642,0.004622719,0.007740407,0.015168923,0.004444525,0.006741191,0.011040188,0.003272007,0.001854216,0.015023328,0.018366479,0.082526889,0.004929812,0.038932728,0.006449185,0.011255683,0.006738199,0.024163679,0.023740159,0.126268669,0.0372748,0.017614223,0.015488025,0.01005576,0.008896808,1,3,2,6,7,4,5
127989179,0.000838914,0.003493731,0.019255534,0.002117179,0.000654523,0.010163041,0.000229783,0.000819483,0.007300477,0.010425198,0.000529499,0.010842624,0.01499294,0.000677352,0.025470476,0.013042466,0.000786667,0.039701821,0.023753678,0.082488819,4.88E-05,0.004191071,0.053487493,0.015836995,0.017735085,0.001946327,0.039328746,0.003775317,0.0001405,0.013894628,0.002915364,0.210863513,0.271357243,0.096894707,1,3,2,6,7,4,5
127989184,0.446699598,0.05013639,0.003909993,0.000100015,0.000893709,0.001640484,0.001215287,9.03E-05,0.001632129,0.000409565,0.005612794,0.000380795,0.000487414,0.017620744,0.000629022,0.00087969,0.397853915,0.001071801,0.001035292,0.000499414,0.048883449,0.005070902,0.003237902,0.000579604,0.001439759,0.001046235,0.000747141,0.000126529,0.000290561,0.000152136,0.00195572,0.000277262,0.000315271,0.003079189,2,4,1,2,1,6,3
127989403,0.002504964,0.003551987,0.002189409,0.001229811,0.027783133,0.000464047,0.058972459,0.006195157,0.003626474,0.000205414,0.004172073,0.001461169,0.000569142,0.000882161,0.00099362,0.018461818,0.00053554,0.403687759,0.001765055,0.005003528,0.032193705,0.000454827,0.093548375,0.00121648,0.033463777,0.000500121,0.001398576,0.013325834,0.014221239,0.002593737,0.005193069,0.001548278,0.002181178,0.253906082,1,3,2,6,7,4,5
127990342,0.001400036,0.782021231,0.012782049,8.21E-05,0.0030035,0.000889356,0.000690394,0.0036861,0.000112637,0.000144024,0.104263246,0.001229663,0.000421758,0.00012936,0.000817643,0.000708934,0.02551529,4.61E-06,2.24E-05,9.07E-05,0.011231428,0.000782872,0.001443733,0.014079224,4.94E-05,0.00022299,0.000229419,0.000142952,0.001860343,0.000407183,0.001253177,0.000329966,0.001203268,0.028749022,1,3,2,1,2,7,1
127990528,0.000126695,0.014393689,4.73E-05,2.50E-05,0.001118789,0.000201488,0.168396628,0.01001535,2.70E-05,1.17E-05,0.189083984,4.89E-05,6.65E-05,0.00030913,0.000186412,7.51E-05,0.539591578,1.95E-05,0.000355232,0.000343359,0.003008005,0.000305532,0.026343504,0.000176105,0.006132745,2.02E-05,0.001791656,0.000320848,6.03E-06,7.31E-05,0.000614474,0.000183062,0.010970904,0.025610644,1,1,4,4,4,2,8
127990720,0.101733021,0.000368927,0.014156946,0.000803904,0.003559557,0.001680415,0.008227045,0.041093667,0.000407377,0.000759125,0.013550936,0.000299995,0.000636726,0.023204352,0.002939968,0.001558511,0.026452236,0.008476545,0.000567181,0.000530729,0.022250641,0.002137952,0.000379534,0.002280777,0.278412186,0.000761982,0.028962235,0.000570007,0.005270679,0.000312621,0.017155044,0.003569971,0.004385974,0.382543233,3,2,5,5,5,1,4
127990962,0.001392573,0.000266223,0.001510189,9.47E-05,7.89E-05,0.002989247,0.032106728,0.001076816,0.000284131,0.000206145,0.004870841,0.000636593,0.000635843,0.000148794,0.000571602,0.000674606,0.000266636,0.093264433,0.000278557,0.000795064,0.003953507,0.000848929,0.012934784,0.000996088,0.023297545,0.000585446,0.001023816,0.000239803,0.000635049,0.001526114,0.000171848,0.00572699,0.006914749,0.798996725,3,2,5,5,5,1,4
127991074,0.001216736,0.585286881,0.002366038,0.000188765,0.008071295,0.009648761,0.000867974,0.002359068,0.000683978,0.000735756,0.000651372,0.004994807,0.001924194,0.000335245,0.00154476,0.000584797,0.000234881,0.000210218,0.000884242,0.16975429,0.057431523,0.001722238,0.004959034,0.000740024,0.000846545,0.000624234,0.005848007,0.000377701,0.07605028,0.010947931,0.001432676,0.006760301,0.039202456,0.000512991,1,3,2,1,2,7,1
127991252,0.02114733,0.048666396,0.000142438,4.33E-05,0.024778386,0.000170961,0.00725765,0.024281392,0.000587801,2.89E-05,0.447089918,0.000162154,0.000337425,0.000120441,8.05E-05,0.000112371,0.321621228,0.004650702,4.92E-05,0.009137883,0.001482941,0.00077773,0.045916009,0.000113845,0.00300763,0.000450194,0.000952844,0.000351492,5.48E-05,0.000115881,0.000729433,0.000183807,0.003323541,0.032073421,1,1,4,4,4,5,6
127991376,0.071893374,0.515795926,0.000117675,5.30E-05,0.003725405,0.000216307,0.008346583,0.193152743,0.000270827,0.000222975,0.002339779,5.15E-05,7.34E-05,0.001062646,0.000114896,0.000311478,0.025502237,0.000211573,0.000561408,0.000560432,0.015464271,0.000256658,0.003865063,4.56E-05,0.096302814,1.63E-05,0.0479325,2.75E-05,0.008080882,0.000107865,0.00073901,0.000280975,0.000104681,0.002191684,1,3,2,1,2,7,1
127991394,0.3495974,0.186734144,0.002417025,8.20E-05,0.000957919,0.001165015,0.004777878,0.054539057,4.81E-05,0.003623011,0.002208637,0.000668018,0.001239653,0.000360132,0.001703838,0.001263617,0.001389594,0.000231006,0.00143947,0.000549943,0.028228677,0.00563819,0.075193932,0.004033438,0.000145121,0.001511929,0.018083153,0.000101672,0.00276264,0.004516681,0.000230595,0.001034308,0.000902904,0.242621238,2,4,1,2,1,6,3
127991530,0.603114072,1.51E-05,0.001230694,0.000588143,0.04356674,0.003865784,0.000277623,5.08E-06,0.000565101,0.008334296,0.007984519,0.003025017,0.012565309,0.008758465,0.005295005,0.003974159,0.002358909,0.005281717,0.004573105,0.00122264,0.000390834,0.020522779,0.179041797,0.013953004,0.0002019,0.032634163,0.000537728,0.004045535,6.26E-06,0.00270133,0.007882155,0.004564671,0.011735512,0.005180876,2,4,1,2,1,6,3
127992149,0.446141823,0.000326316,0.000514514,0.005639607,0.006490872,0.00044184,0.000733917,9.16E-05,0.019943768,0.004412418,0.002889034,0.004043244,0.003538999,0.011706298,0.001199686,0.000175125,0.000414131,0.441380521,0.000671549,0.002968834,1.64E-05,0.001074687,0.000305369,0.000109027,0.035784913,0.000782666,5.02E-05,0.002892088,0.000643738,0.001242366,0.000326593,0.000914993,0.000576539,0.001556392,2,4,1,2,1,6,3
127992214,0.020487796,0.014852105,0.007348559,0.003661892,0.030860311,0.059768457,0.020333006,0.014312048,0.004621005,0.004066389,0.058152647,0.044931457,0.010778954,0.039975038,0.019485335,0.007136017,0.003677208,0.181283316,0.004592156,0.003125168,0.097208738,0.031233131,0.002666217,0.021563252,0.018471497,0.008830819,0.03742108,0.005840737,0.009533845,0.023492746,0.001559845,0.006974365,0.175959046,0.005795819,1,3,2,6,7,4,5
127992244,0.000805669,0.029190106,0.001442828,0.000135231,0.003204865,0.000974624,0.004430592,0.000290892,0.000180547,0.00087732,0.314971228,0.000724417,0.000887696,0.004185385,0.00055138,0.005708142,0.262217213,0.000261523,0.001291315,0.002666449,0.109721485,0.000944505,7.44E-05,0.000898202,0.168009642,0.002057834,0.00369323,0.004899489,0.058482296,0.001331975,0.005516708,0.000980923,0.008293458,9.85E-05,1,1,4,4,4,5,6
127992729,6.18E-05,0.086780932,0.001131501,0.000219693,0.001340797,0.000187159,0.000861001,0.036838133,0.001951465,0.001230902,0.000231675,0.000410931,0.00013536,0.000825384,0.000630632,0.000149053,0.002893095,0.000353877,0.000151467,2.51E-05,0.048339097,0.000246361,0.001472519,0.000121644,0.020769804,0.000194419,0.001767449,0.000104984,0.149691322,0.000162067,0.000570684,0.000185739,0.003258304,0.636705636,3,2,5,5,5,1,4
127992985,0.05535898,0.027677499,0.013602413,0.010899523,0.02072831,0.016826219,0.031801096,0.013714213,0.009616362,0.006162771,0.057869078,0.02263584,0.005331987,0.036367456,0.015103069,0.003629558,0.014791636,0.001187734,0.00882557,0.003706826,0.015852956,0.06840144,0.02497208,0.021392636,0.017954232,0.008508591,0.077941239,0.005494785,0.082618599,0.023504436,0.236832554,0.015338362,0.002896911,0.022455037,1,3,2,6,7,4,5
127993390,0.017008224,0.162586519,0.000455533,0.000382967,0.005364567,0.000625407,0.613538629,0.093059223,0.000166514,0.004275298,4.27E-05,0.002528105,0.000485422,0.00131417,0.00051569,0.000361461,8.08E-05,0.031097139,0.000674304,0.010196089,0.016098629,0.000560864,6.02E-06,0.001565488,0.018015449,0.000863953,0.011198055,0.000373811,0.00404503,0.001879152,0.000339256,0.000287435,5.89E-06,2.15E-06,1,3,2,6,7,4,9
127993502,0.000188909,0.604227537,0.000622912,7.09E-05,0.005005729,0.000100321,0.004829786,0.013146261,1.49E-05,4.05E-05,0.154179013,0.000136989,9.59E-05,0.000102628,3.39E-05,0.000716546,0.158776626,2.46E-06,0.000104938,0.041343726,0.002347199,0.000263288,0.00087491,0.00019196,0.000344256,1.44E-05,0.007046028,0.00197809,0.000562345,8.74E-05,0.000855823,9.69E-05,0.000744815,0.000852032,1,3,2,1,2,7,1
127993516,0.06804743,0.000361291,0.000390151,4.90E-05,0.101910025,2.56E-05,0.001220239,0.000373987,9.65E-05,0.000271568,0.409467874,0.000276308,0.000543199,3.66E-05,0.000222147,0.000522769,0.368249504,2.77E-05,0.000103008,5.44E-05,4.22E-05,0.000170319,0.004927052,0.000484506,0.005245327,0.000128487,0.000103389,0.008496799,2.62E-06,0.000119325,0.000205151,0.000111249,0.006749559,0.020964723,1,1,4,4,4,5,6
127993588,0.020048793,0.005180683,0.03488904,0.026123124,0.188154374,0.022774256,0.016554241,0.008131267,0.028053029,0.040284481,0.043376187,0.042588715,0.031466673,0.023457932,0.011521088,0.051479538,0.029204529,0.000987135,0.091088414,0.029239716,0.017995701,0.010382669,0.00217602,0.025859072,0.009612709,0.011472161,0.007941213,0.040675822,0.018965542,0.015806922,0.02714498,0.049788384,0.01131181,0.006263782,1,3,2,6,7,4,5
127993723,0.034109644,0.05158636,0.002447591,5.21E-05,0.000839021,0.000334422,0.030467014,0.002371204,0.001201051,0.000651302,0.314832299,0.00098583,0.000389725,0.021443041,0.001355318,0.000388409,0.20183976,0.000463396,0.002792518,0.001911127,0.003547846,0.000204934,0.239513886,0.000128036,0.00088995,6.08E-05,0.003867593,0.000254066,0.000865599,0.000569102,6.69E-05,0.000935434,0.003629246,0.075005434,1,1,4,4,4,5,6
127993806,0.186927886,0.000171943,0.000212882,1.04E-05,0.001604624,0.000121374,0.001533423,0.008250953,0.000385968,0.000227263,0.001109973,5.69E-05,4.23E-05,0.002738061,0.000165157,0.000168311,0.00076449,0.056804513,0.00112079,1.68E-05,0.0019627,5.52E-05,0.043055171,0.000374723,0.01157738,2.11E-05,0.000759445,6.79E-06,0.000429636,8.94E-05,6.56E-05,0.000141062,0.000925021,0.678102704,3,2,5,5,5,1,4
127993825,0.012918506,0.002774176,0.00104833,0.000628467,0.001620544,4.10E-05,0.000899131,0.000486952,5.32E-05,8.28E-05,0.514425621,0.000293779,0.000731219,0.0131581,0.000229151,0.00627665,0.386168819,0.004260166,0.000125434,0.000243696,0.002580317,0.000193912,0.004436383,0.000171875,0.001045585,0.000963014,0.00140658,0.024437694,0.000764622,0.000510272,0.01353559,3.81E-05,0.000491542,0.002958718,1,1,4,4,4,5,6
